# PSO - Todas as requisições
# Load | [0,12] | [2,6] | [5,10] | [4,11] | [3,8] | Média
105 | 0.000000 | 0.000000 | 0.000000 | 0.800000 | 0.000000 | 0.160000
106 | 0.000000 | 0.000000 | 0.000000 | 0.798750 | 0.000000 | 0.159750
107 | 0.000000 | 0.000000 | 0.000000 | 0.797187 | 0.000000 | 0.159437
108 | 0.000000 | 0.000000 | 0.000000 | 0.795938 | 0.000000 | 0.159188
109 | 0.000000 | 0.000000 | 0.000000 | 0.800312 | 0.000000 | 0.160062
110 | 0.000000 | 0.000000 | 0.000000 | 0.795937 | 0.000000 | 0.159187
111 | 0.000000 | 0.000000 | 0.000000 | 0.795625 | 0.000000 | 0.159125
112 | 0.000000 | 0.000000 | 0.000000 | 0.801250 | 0.000000 | 0.160250
113 | 0.000000 | 0.000000 | 0.000000 | 0.796875 | 0.000000 | 0.159375
114 | 0.000000 | 0.000000 | 0.000000 | 0.800000 | 0.000000 | 0.160000
115 | 0.000000 | 0.000000 | 0.000000 | 0.802500 | 0.000000 | 0.160500
116 | 0.000000 | 0.000000 | 0.000000 | 0.799063 | 0.000000 | 0.159812
117 | 0.000000 | 0.000000 | 0.000000 | 0.808437 | 0.000000 | 0.161687
118 | 0.000000 | 0.000000 | 0.000000 | 0.797188 | 0.000000 | 0.159438
119 | 0.000000 | 0.000000 | 0.000000 | 0.803125 | 0.000000 | 0.160625
120 | 0.000000 | 0.000000 | 0.000000 | 0.803125 | 0.000000 | 0.160625
121 | 0.000000 | 0.000000 | 0.000000 | 0.797188 | 0.000000 | 0.159438
122 | 0.000000 | 0.000000 | 0.000000 | 0.796875 | 0.000000 | 0.159375
123 | 0.000000 | 0.000000 | 0.000000 | 0.796250 | 0.000000 | 0.159250
124 | 0.000000 | 0.000000 | 0.000000 | 0.800625 | 0.000000 | 0.160125
125 | 0.000000 | 0.000000 | 0.000000 | 0.798750 | 0.000000 | 0.159750
126 | 0.000000 | 0.000000 | 0.000000 | 0.791875 | 0.000000 | 0.158375
127 | 0.000000 | 0.000000 | 0.000000 | 0.798125 | 0.000000 | 0.159625
128 | 0.000000 | 0.000000 | 0.000000 | 0.798750 | 0.000000 | 0.159750
129 | 0.000000 | 0.000000 | 0.000000 | 0.805938 | 0.000000 | 0.161188
130 | 0.000000 | 0.000000 | 0.000000 | 0.793750 | 0.000000 | 0.158750
131 | 0.000000 | 0.000000 | 0.000000 | 0.797813 | 0.000000 | 0.159562
132 | 0.000000 | 0.000000 | 0.000000 | 0.794687 | 0.000000 | 0.158938
133 | 0.000000 | 0.000000 | 0.000000 | 0.794375 | 0.000000 | 0.158875
134 | 0.000000 | 0.000000 | 0.000000 | 0.795312 | 0.000000 | 0.159062
135 | 0.000000 | 0.000000 | 0.000000 | 0.799375 | 0.000000 | 0.159875
136 | 0.000000 | 0.000000 | 0.000000 | 0.800312 | 0.000000 | 0.160062
137 | 0.000000 | 0.000000 | 0.000000 | 0.798438 | 0.000000 | 0.159688
138 | 0.000000 | 0.000000 | 0.000000 | 0.795000 | 0.000000 | 0.159000
139 | 0.000000 | 0.000000 | 0.000000 | 0.803750 | 0.000000 | 0.160750
140 | 0.000000 | 0.000000 | 0.000000 | 0.800625 | 0.000000 | 0.160125
141 | 0.000000 | 0.000000 | 0.000000 | 0.796250 | 0.000000 | 0.159250
142 | 0.000000 | 0.000000 | 0.000000 | 0.795625 | 0.000000 | 0.159125
143 | 0.000000 | 0.000000 | 0.000000 | 0.807188 | 0.000000 | 0.161438
144 | 0.000000 | 0.000000 | 0.000000 | 0.800313 | 0.000000 | 0.160063
145 | 0.000000 | 0.000000 | 0.000000 | 0.795937 | 0.000000 | 0.159187
146 | 0.000000 | 0.000000 | 0.000000 | 0.802500 | 0.000000 | 0.160500
147 | 0.000000 | 0.000000 | 0.000000 | 0.800313 | 0.000000 | 0.160063
148 | 0.000000 | 0.000000 | 0.000000 | 0.797188 | 0.000000 | 0.159438
149 | 0.000000 | 0.000000 | 0.000000 | 0.801875 | 0.000000 | 0.160375
150 | 0.000000 | 0.000000 | 0.000000 | 0.799375 | 0.000000 | 0.159875
151 | 0.000000 | 0.000000 | 0.000000 | 0.797500 | 0.000000 | 0.159500
152 | 0.000000 | 0.000000 | 0.000000 | 0.797812 | 0.000000 | 0.159562
153 | 0.000000 | 0.000000 | 0.000000 | 0.801875 | 0.000000 | 0.160375
154 | 0.000000 | 0.000000 | 0.000000 | 0.796250 | 0.000000 | 0.159250
155 | 0.000000 | 0.000000 | 0.000000 | 0.798437 | 0.000000 | 0.159687
156 | 0.000000 | 0.000000 | 0.000000 | 0.797813 | 0.000000 | 0.159562
157 | 0.000000 | 0.000000 | 0.000000 | 0.796250 | 0.000000 | 0.159250
158 | 0.000000 | 0.000000 | 0.000000 | 0.797500 | 0.000000 | 0.159500
159 | 0.000000 | 0.000000 | 0.000000 | 0.797812 | 0.000000 | 0.159562
160 | 0.000000 | 0.000000 | 0.000000 | 0.800625 | 0.000000 | 0.160125
161 | 0.000000 | 0.000000 | 0.000000 | 0.799688 | 0.000000 | 0.159938
162 | 0.000000 | 0.000000 | 0.000000 | 0.800312 | 0.000000 | 0.160062
163 | 0.000000 | 0.000000 | 0.000000 | 0.806875 | 0.000000 | 0.161375
164 | 0.000000 | 0.000000 | 0.000000 | 0.799063 | 0.000000 | 0.159812
165 | 0.000000 | 0.000000 | 0.000000 | 0.792187 | 0.000000 | 0.158437
