=== PSO  - TODAS AS REQUISIÇÕES ===

RESULTADOS PSO:
  Solução: [0, 0, 3, 0, 0]
  Fitness: 0.250714

RESULTADOS SIMULAÇÃO:
Load	[0,12]	[2,6]	[5,10]	[4,11]	[3,8]	Média
323	0.214062	0.000000	0.000000	0.213125	0.000000	0.085437
324	0.222188	0.000000	0.000000	0.212812	0.000000	0.087000
325	0.218125	0.000000	0.000000	0.207813	0.000000	0.085187
326	0.225938	0.000000	0.000000	0.209063	0.000000	0.087000
327	0.214688	0.000000	0.000000	0.212500	0.000000	0.085437
328	0.216250	0.000000	0.000000	0.220938	0.000000	0.087438
329	0.221875	0.000000	0.000000	0.220625	0.000000	0.088500
330	0.222500	0.000000	0.000000	0.225625	0.000000	0.089625
331	0.238125	0.000000	0.000000	0.216562	0.000000	0.090938
332	0.225312	0.000000	0.000000	0.215938	0.000000	0.088250
333	0.228125	0.000000	0.000000	0.226875	0.000000	0.091000
334	0.222812	0.000000	0.000000	0.230625	0.000000	0.090688
335	0.216875	0.000000	0.000000	0.230937	0.000000	0.089563
336	0.236563	0.000000	0.000000	0.238750	0.000000	0.095063
337	0.239687	0.000000	0.000000	0.230937	0.000000	0.094125
338	0.235625	0.000000	0.000000	0.247188	0.000000	0.096562
339	0.240313	0.000000	0.000000	0.235000	0.000000	0.095063
340	0.243438	0.000000	0.000000	0.243750	0.000000	0.097437
341	0.247188	0.000000	0.000000	0.236250	0.000000	0.096687
342	0.247812	0.000000	0.000000	0.243750	0.000000	0.098312
343	0.252500	0.000000	0.000000	0.243125	0.000000	0.099125
344	0.238750	0.000000	0.000000	0.251250	0.000000	0.098000
345	0.240313	0.000000	0.000000	0.257500	0.000000	0.099562
346	0.250625	0.000000	0.000000	0.248438	0.000000	0.099812
347	0.247188	0.000000	0.000000	0.249688	0.000000	0.099375
348	0.251250	0.000000	0.000000	0.250312	0.000000	0.100312
349	0.243438	0.000000	0.000000	0.263750	0.000000	0.101437
350	0.251563	0.000000	0.000000	0.266562	0.000000	0.103625
351	0.259062	0.000000	0.000000	0.256563	0.000000	0.103125
352	0.261562	0.000000	0.000000	0.263125	0.000000	0.104937
353	0.263125	0.000000	0.000000	0.261875	0.000000	0.105000
354	0.263125	0.000000	0.000000	0.257812	0.000000	0.104188
355	0.258125	0.000000	0.000000	0.270625	0.000000	0.105750
356	0.261250	0.000000	0.000000	0.269688	0.000000	0.106188
357	0.266562	0.000000	0.000000	0.268125	0.000000	0.106937
358	0.260000	0.000000	0.000000	0.275625	0.000000	0.107125
359	0.267813	0.000000	0.000000	0.265625	0.000000	0.106688
360	0.265313	0.000000	0.000000	0.276250	0.000000	0.108312
361	0.273438	0.000000	0.000000	0.274687	0.000000	0.109625
362	0.262500	0.000000	0.000000	0.282500	0.000000	0.109000
363	0.273125	0.000000	0.000000	0.270937	0.000000	0.108813
364	0.277187	0.000000	0.000000	0.287500	0.000000	0.112937
365	0.280313	0.000000	0.000000	0.272188	0.000000	0.110500
366	0.271562	0.000000	0.000000	0.289062	0.000000	0.112125
367	0.275938	0.000000	0.000000	0.296563	0.000000	0.114500
368	0.289062	0.000000	0.000000	0.284687	0.000000	0.114750
369	0.286875	0.000000	0.000000	0.289687	0.000000	0.115312
370	0.285938	0.000000	0.000000	0.292187	0.000000	0.115625
371	0.287500	0.000000	0.000000	0.297500	0.000000	0.117000
372	0.287813	0.000000	0.000000	0.286875	0.000000	0.114937
373	0.297812	0.000000	0.000000	0.290312	0.000000	0.117625
374	0.290000	0.000000	0.000000	0.300625	0.000000	0.118125
375	0.296875	0.000000	0.000000	0.289687	0.000000	0.117313
376	0.286875	0.000000	0.000000	0.295312	0.000000	0.116437
377	0.286250	0.000000	0.000000	0.300000	0.000000	0.117250
378	0.290000	0.000000	0.000000	0.306875	0.000313	0.119438
379	0.292187	0.000000	0.000313	0.304688	0.000313	0.119500
380	0.298125	0.000000	0.000000	0.299687	0.000000	0.119562
381	0.305625	0.000000	0.000000	0.303750	0.000000	0.121875
382	0.300625	0.000000	0.000937	0.300312	0.000000	0.120375
383	0.298438	0.000000	0.000000	0.309063	0.000000	0.121500
384	0.309063	0.000313	0.000000	0.309375	0.000000	0.123750
385	0.307188	0.000937	0.000000	0.307812	0.000000	0.123188
386	0.306250	0.000625	0.000000	0.316250	0.000000	0.124625
387	0.312500	0.000000	0.000000	0.310312	0.000000	0.124562
388	0.317188	0.000000	0.000000	0.305000	0.000000	0.124438
389	0.316563	0.000625	0.000000	0.317188	0.000000	0.126875
390	0.298125	0.000000	0.000000	0.331875	0.000000	0.126000
391	0.304063	0.000625	0.000000	0.320312	0.000000	0.125000
392	0.322500	0.000000	0.000000	0.308437	0.003750	0.126937
393	0.318125	0.000625	0.000000	0.319688	0.000000	0.127688
394	0.322500	0.003125	0.000000	0.323750	0.000625	0.130000
395	0.321875	0.003438	0.000000	0.332500	0.000000	0.131562
396	0.324375	0.000625	0.000000	0.335313	0.000937	0.132250
397	0.330313	0.000000	0.003125	0.323437	0.000625	0.131500
398	0.326562	0.000313	0.000000	0.335000	0.000000	0.132375
399	0.317500	0.003438	0.000313	0.330625	0.000000	0.130375
400	0.313437	0.000625	0.000937	0.342813	0.001875	0.131937
